"StockPrice.Date","StockPrice...j."
"11/11/2014",2.568
"12/11/2014",2.548
"13/11/2014",2.513
"14/11/2014",2.527
"17/11/2014",2.37
"18/11/2014",2.425
"19/11/2014",2.432
"20/11/2014",2.418
"21/11/2014",2.466
"24/11/2014",2.445
"25/11/2014",2.288
"26/11/2014",2.274
"27/11/2014",2.233
"28/11/2014",2.076
"1/12/2014",1.926
"2/12/2014",2.022
"3/12/2014",2.015
"4/12/2014",2.001
"5/12/2014",1.94
"8/12/2014",1.906
"9/12/2014",1.878
"10/12/2014",1.926
"11/12/2014",1.83
"12/12/2014",1.912
"15/12/2014",1.878
"16/12/2014",1.885
"17/12/2014",1.796
"18/12/2014",1.769
"19/12/2014",1.714
"22/12/2014",1.755
"23/12/2014",1.858
"24/12/2014",1.851
"25/12/2014",1.851
"26/12/2014",1.851
"29/12/2014",1.789
"30/12/2014",1.803
"31/12/2014",1.878
"1/1/2015",1.878
"2/1/2015",1.83
"5/1/2015",1.865
"6/1/2015",1.974
"7/1/2015",1.953
"8/1/2015",1.981
"9/1/2015",1.96
"12/1/2015",1.892
"13/1/2015",1.919
"14/1/2015",1.919
"15/1/2015",1.844
"16/1/2015",1.817
"19/1/2015",1.468
"20/1/2015",1.489
"21/1/2015",1.407
"22/1/2015",1.325
"23/1/2015",1.4
"26/1/2015",1.332
"27/1/2015",1.264
"28/1/2015",1.325
"29/1/2015",1.298
"30/1/2015",1.277
"2/2/2015",1.298
"3/2/2015",1.291
"4/2/2015",1.277
"5/2/2015",1.257
"6/2/2015",1.387
"9/2/2015",1.325
"10/2/2015",1.264
"11/2/2015",1.277
"12/2/2015",1.291
"13/2/2015",1.325
"16/2/2015",1.387
"17/2/2015",1.38
"18/2/2015",1.366
"19/2/2015",1.366
"20/2/2015",1.366
"23/2/2015",1.427
"24/2/2015",1.448
"25/2/2015",1.434
"26/2/2015",1.523
"27/2/2015",1.544
"2/3/2015",1.619
"3/3/2015",1.537
"4/3/2015",1.591
"5/3/2015",1.585
"6/3/2015",1.626
"9/3/2015",1.598
"10/3/2015",1.537
"11/3/2015",1.557
"12/3/2015",1.564
"13/3/2015",1.53
"16/3/2015",1.537
"17/3/2015",1.619
"18/3/2015",1.598
"19/3/2015",1.612
"20/3/2015",1.598
"23/3/2015",1.626
"24/3/2015",1.619
"25/3/2015",1.789
"26/3/2015",1.68
"27/3/2015",1.626
"30/3/2015",1.646
"31/3/2015",1.585
"1/4/2015",1.571
"2/4/2015",1.673
"3/4/2015",1.673
"6/4/2015",1.673
"7/4/2015",1.673
"8/4/2015",1.844
"9/4/2015",1.83
"10/4/2015",1.858
"13/4/2015",2.117
"14/4/2015",2.008
"15/4/2015",1.953
"16/4/2015",2.063
"17/4/2015",2.001
"20/4/2015",1.906
"21/4/2015",1.94
"22/4/2015",1.981
"23/4/2015",1.953
"24/4/2015",1.94
"27/4/2015",1.953
"28/4/2015",1.899
"29/4/2015",1.926
"30/4/2015",1.878
"1/5/2015",1.878
"4/5/2015",1.871
"5/5/2015",1.844
"6/5/2015",1.81
"7/5/2015",1.667
"8/5/2015",1.721
"11/5/2015",1.701
"12/5/2015",1.687
"13/5/2015",1.68
"14/5/2015",1.94
"15/5/2015",1.885
"18/5/2015",1.899
"19/5/2015",1.885
"20/5/2015",1.912
"21/5/2015",1.906
"22/5/2015",1.912
"25/5/2015",1.912
"26/5/2015",1.906
"27/5/2015",1.919
"28/5/2015",1.892
"29/5/2015",1.871
"1/6/2015",1.892
"2/6/2015",1.871
"3/6/2015",1.844
"4/6/2015",1.858
"5/6/2015",1.856
"8/6/2015",1.811
"9/6/2015",1.683
"10/6/2015",1.675
