"StockPrice.Date","StockPrice...j."
"22/1/2015",2.8
"23/1/2015",2.75
"26/1/2015",2.85
"27/1/2015",2.85
"28/1/2015",2.85
"29/1/2015",2.75
"30/1/2015",2.7
"2/2/2015",2.6
"3/2/2015",2.6
"4/2/2015",2.55
"5/2/2015",2.47
"6/2/2015",2.4
"9/2/2015",2.31
"10/2/2015",2.46
"11/2/2015",2.48
"12/2/2015",2.39
"13/2/2015",2.36
"16/2/2015",2.34
"17/2/2015",2.35
"18/2/2015",2.34
"19/2/2015",2.34
"20/2/2015",2.34
"23/2/2015",2.31
"24/2/2015",2.65
"25/2/2015",2.48
"26/2/2015",2.48
"27/2/2015",2.55
"2/3/2015",2.5
"3/3/2015",2.39
"4/3/2015",2.38
"5/3/2015",2.34
"6/3/2015",2.49
"9/3/2015",2.42
"10/3/2015",2.65
"11/3/2015",2.55
"12/3/2015",2.55
"13/3/2015",2.49
"16/3/2015",2.43
"17/3/2015",2.44
"18/3/2015",2.47
"19/3/2015",2.46
"20/3/2015",2.44
"23/3/2015",2.55
"24/3/2015",2.47
"25/3/2015",2.44
"26/3/2015",2.36
"27/3/2015",2.39
"30/3/2015",2.39
"31/3/2015",2.32
"1/4/2015",2.39
"2/4/2015",2.3
"3/4/2015",2.3
"6/4/2015",2.3
"7/4/2015",2.3
"8/4/2015",2.3
"9/4/2015",2.28
"10/4/2015",2.31
"13/4/2015",2.7
"14/4/2015",2.7
"15/4/2015",2.8
"16/4/2015",2.8
"17/4/2015",2.7
"20/4/2015",2.55
"21/4/2015",2.6
"22/4/2015",2.65
"23/4/2015",2.6
"24/4/2015",2.6
"27/4/2015",3
"28/4/2015",2.85
"29/4/2015",3.05
"30/4/2015",3.15
"1/5/2015",3.15
"4/5/2015",3.2
"5/5/2015",3
"6/5/2015",2.9
"7/5/2015",2.8
"8/5/2015",2.85
"11/5/2015",2.8
"12/5/2015",2.85
"13/5/2015",3.1
"14/5/2015",3.05
"15/5/2015",2.9
"18/5/2015",2.95
"19/5/2015",2.95
"20/5/2015",2.9
"21/5/2015",2.8
"22/5/2015",2.85
"25/5/2015",2.85
"26/5/2015",2.95
"27/5/2015",2.95
"28/5/2015",2.8
"29/5/2015",2.85
"1/6/2015",2.9
"2/6/2015",3.15
"3/6/2015",3
"4/6/2015",2.95
"5/6/2015",2.9
"8/6/2015",3
"9/6/2015",2.8
"10/6/2015",2.65
"11/6/2015",2.7
"12/6/2015",2.75
